Id,User Id,Mentions,Hashtags,Filtered Text,Polarity,Subjectivity,Compound Score,Cluster Label,,
1.25E+18,1.17E+18,KatiePavlich,,mayor governor threaten jail time violat stay home order let crimin jail beca,-0.1,0,-0.8885,3,,
1.25E+18,9.32E+17,MaxAlbedo,,shall fail respir shall fail person protect equip shall fail hospit,-0.375,0.3,-0.8885,3,,
1.25E+18,1.17E+18,ImAbhishek7_,,yuvraj play cancer us world cup abus cancer,0,0,-0.886,3,,
1.25E+18,7.32E+17,DocBastard,filmyourhospital,big fuck everyon use tri prove covid hoax patient treat insid fu,-0.2,0.35,-0.8834,3,,
1.25E+18,1.17E+18,viriyaakarunaa,,life path alway use deal peopl resist fear fear death keep,0,0,-0.8834,3,,
1.25E+18,113928090,iAnkurSingh,,less suicid bomber first broke rule hold meet led hundr get infect delib,0.041666667,0.2,-0.8809,3,,
1.25E+18,1015918285,AdamSerwer,,put perspect low end approach number us servicememb kill world war,-0.1,0.15,-0.8807,3,,
1.25E+18,1.19E+18,iamjumpingin,,need cancel citizenship ship dumbass hell countri,0,0,-0.8807,3,,
1.25E+18,1.15E+18,"indiatvnews, indiatvnews",,covid us death toll surpass higher terror attack via,0.25,0.5,-0.8807,3,,
1.25E+18,2804329145,SirBadOpinions,,kampala mother die cancer therefor futur cancer patient want thing get better shut fuc,0.25,0.3125,-0.8807,3,,
1.25E+18,15494825,AdamSerwer,,put perspect low end approach number us servicememb kill world war,-0.1,0.15,-0.8807,3,,
1.25E+18,1.06E+18,basedlilz,,blame devil us sin swear whisper fornic steal drug ear,0,0,-0.8807,3,,
1.25E+18,7.57E+17,AdamSerwer,,put perspect low end approach number us servicememb kill world war,-0.1,0.15,-0.8807,3,,
1.25E+18,155898303,sgloscouncil,,domest abus violenc affect anyon take mani form limit contact outsid world may caus thi,0.107142857,0.198214286,-0.8807,3,,
1.25E+18,1.18E+18,shoshanazuboff,,friend learn tragedi whose live doom crisi ignor self serv leader,0,0,-0.8807,3,,
1.25E+18,1.23E+18,"TezlynFigaro, KamalaHarris",,topic trigger bc like mom also die cancer eect die work berni,0,0,-0.8779,3,,
1.25E+18,1.24E+18,"RebelScience, ClimateDepot",,cdc estim peopl die flu season march die,0,0,-0.8779,3,,
1.25E+18,7.41E+17,YasMohammedxx,,religion teach nonbeliev fuel hell jew ape pig polytheist must kill christian,-0.2,0,-0.8779,3,,
1.25E+18,142630114,"GOATeDigital, Poousey",,exactli man flu sever period pain know men get dismiss cri babi,0.25,0.25,-0.8779,3,,
1.25E+18,608074792,SwannyQLD,,labor deliv stimulu ipa liber amp murdoch media would scream blue murder deficit amp,0,0.1,-0.875,3,,
1.25E+18,2271410234,G_Jyoti10,,prison stay number prison eed threat corona viru famili member take ca,0,0,-0.875,3,,
1.25E+18,7.26E+17,"ravi_prasad1, ISupport_Bapuji",,prison stay number prison eed threat corona viru famili,0,0,-0.875,3,,
1.25E+18,1.22E+18,"JumzyRau, HunterJCullen",GOPComplicitTraitors,need vigil habit cheat lie steal amp deci,0,0,-0.875,3,,
1.25E+18,364847782,NewsWireNGR,,let go die hous nigerian dad seen threaten take daughter isol center p,-0.1,0.1,-0.875,3,,
1.25E+18,1.01E+18,Lollardfish,,inact incompet corrupt donald trump go kill lot american year cam,0,0,-0.875,3,,
1.25E+18,32339623,SwannyQLD,,labor deliv stimulu ipa liber amp murdoch media would scream blue murder deficit amp,0,0.1,-0.875,3,,
1.25E+18,36620741,marykfoy,,nh staff gag speak crisi draconian measur silenc staff unaccept,0,0,-0.872,3,,
1.25E+18,874482116,DianeLong22,,omg ohio kid abus child protect servic put home sex abus suspect,0,0,-0.872,3,,
1.25E+18,361440925,DoradoAlex,,catalonia financi crisi sever nationalist catalan gov involv corrupt scandal,0,0,-0.872,3,,
1.25E+18,814307,SenSanders,,view crisi nobodi america worri medic bill got enough worri ab,0,0.25,-0.872,3,,
1.25E+18,1075478936,biarcolossus,,solid snake ass found result float point precis error kojima product regret error,-0.05,0.15,-0.8689,3,,
1.25E+18,3658252995,biarcolossus,,solid snake ass found result float point precis error kojima product regret error,-0.05,0.15,-0.8689,3,,
1.25E+18,237612784,JeremyPoxon,,eerienc amp articul genuin anger amp devast level poverti countri amp institut,-0.15,0.35,-0.8689,3,,
1.25E+18,7.41E+17,Telegraph,,pregnant women mother releas prison earli combat coronaviru crisi,0.216666667,0.4,-0.8689,3,,
1.25E+18,719260927,himamaa_,,wear bikini got problem wear sare also got problem wear make got problem got pimpl also got problem kadhavuleh,0,0,-0.8689,3,,
1.25E+18,1.21E+18,SageRavenwood,,feel like make dad alcohol mother pervert sens religion abus violenc,0,0,-0.8658,3,,
1.25E+18,371449783,jazz_inmypants,,existenti crisi kobe die like holi shit life second matter,-0.1,0.4,-0.8658,3,,
1.25E+18,44278498,DustinBenge,,believ inherit imperish undefil unfad impervi sin virus troubl suffer de,0,0,-0.8658,3,,
1.25E+18,7.34E+17,"Imnotbovvered, AVestige1, KHiveQueenB, KingOfClapBacks",,saw say hell find racism,0,0,-0.8658,3,,
1.25E+18,1.12E+18,jazz_inmypants,,existenti crisi kobe die like holi shit life second matter,-0.1,0.4,-0.8658,3,,
1.25E+18,822471354,jazz_inmypants,,existenti crisi kobe die like holi shit life second matter,-0.1,0.4,-0.8658,3,,
1.25E+18,1.14E+18,ThiaBallerina,,one feed talk tara read upset stori die woman rape pleas,0,0,-0.8658,3,,
1.25E+18,1.10E+18,FelineWillFeral,,sister cuddl updat result came back turn oral cancer toy human complet devast tom,0.05,0.2,-0.8655,3,,
1.25E+18,1.02E+18,eatjaredtweets,,men call women queen sir whore whore,0,0,-0.8625,3,,
1.25E+18,1.16E+18,nuriavxii,,get offend peopl think lie like think scare someth bitch lmfaoooooooo,0,0,-0.8625,3,,
1.25E+18,8.41E+17,Mochievous,,someon block everywher includ linkedin must realli piss nobodi block anyon lin,0.2,0.2,-0.861,3,,
1.25E+18,2892480280,Mochievous,,someon block everywher includ linkedin must realli piss nobodi block anyon lin,0.2,0.2,-0.861,3,,
1.25E+18,8.08E+17,j_booziee9,,bitch basic ass red rose rib post shit like,0.1,0.46875,-0.8591,3,,
1.25E+18,1.17E+18,RituDas60923268,GodMorningWednesday,religion veda prove one lord kabir rem ove sin enemi sin,0,0,-0.8591,3,,
1.25E+18,1.19E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,3286943905,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.08E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,129034731,SKefason,"COVIDー19, SouthernKaduna",world fight peopl come terrorist attack day ago,0,0,-0.8591,3,,
1.25E+18,107746523,robdgill,,almost govern got away lie derid eert go year get po,0,0,-0.8591,3,,
1.25E+18,1.12E+18,neo_nkwe,,one woman biggest fear get hurt someon alreadi elain pain,0,0,-0.8591,3,,
1.25E+18,1035162072,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.04E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,240904300,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.05E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.18E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.17E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,3637041316,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.22E+18,RituDas60923268,GodMorningWednesday,religion veda prove one lord kabir rem ove sin enemi sin,0,0,-0.8591,3,,
1.25E+18,535606282,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,867950456,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,8.64E+17,maengo69,,filipino victim marcos constant pressur victim take high road suppress anger,-0.18,0.357777778,-0.8591,3,,
1.25E+18,1672953506,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.07E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,9.81E+17,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.06E+18,RituDas60923268,GodMorningWednesday,religion veda prove one lord kabir rem ove sin enemi sin,0,0,-0.8591,3,,
1.25E+18,1.07E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,253909231,maengo69,,filipino victim marcos constant pressur victim take high road suppress anger,-0.18,0.357777778,-0.8591,3,,
1.25E+18,1.05E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,3232213707,iimjrose,,next bitch tell luv amp show diff ima kill tht hoe,0,0,-0.8591,3,,
1.25E+18,1.16E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,143974125,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,4527891640,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,262477982,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,9.03E+17,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.23E+18,iimjrose,,next bitch tell luv amp show diff ima kill tht hoe,0,0,-0.8591,3,,
1.25E+18,4513831220,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,9.65E+17,maengo69,,filipino victim marcos constant pressur victim take high road suppress anger,-0.18,0.357777778,-0.8591,3,,
1.25E+18,2724868221,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,9.85E+17,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.10E+18,Tanusha80852167,GodMorningWednesday,religion veda prove one lord kabir rem ove sin enemi sin,0,0,-0.8591,3,,
1.25E+18,85398858,Orion5419,,make hurt poor guy lock one mani hard vid x tube bf time miss much sob,0.002083333,0.460416667,-0.8591,3,,
1.25E+18,1.03E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.23E+18,Affresham,,also cri also get hurt also feel pain also feel got emot also want,0,0,-0.8591,3,,
1.25E+18,903282691,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.22E+18,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1934174210,maengo69,,filipino victim marcos constant pressur victim take high road suppress anger,-0.18,0.357777778,-0.8591,3,,
1.25E+18,32879081,Vaidehee_5,,hide infect foreign come forward case mistak intent ignor countr,0,0,-0.8591,3,,
1.25E+18,363315033,"Damianites, Damianites",,remind weekli day penit sin hierarchi victim abus,0,0,-0.8591,3,,
1.25E+18,2253272130,chrysanthhee,,idk gon na get older kill shit,-0.077777778,0.377777778,-0.8591,3,,
1.25E+18,1.19E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,3578446692,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,272035802,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.02E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,2956900726,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,48528232,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,22225809,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,8.06E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.16E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.01E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,263419087,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,569528557,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,63022714,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.24E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,3230849602,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,9.50E+17,"RedWoman1552, toadmeister",,say peopl must die save live later econom crisi peopl die,0.1,0.1,-0.8555,3,,
1.25E+18,67515265,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,8.12E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,609409998,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1203203610,YOOAJAM,,peopl leav malici comment suffer loss though may feel hurt read comment need,0,0,-0.8555,3,,
1.25E+18,395019412,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.07E+18,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,2290573146,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,46584711,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,4719390672,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,8.24E+17,Lrihendry,,damn douchebag acosta still ask neg freak question god pleas hold back want say right,-0.004761905,0.311904762,-0.8555,3,,
1.25E+18,3361187123,YOOAJAM,,peopl leav malici comment suffer loss though may feel hurt read comment need,0,0,-0.8555,3,,
1.25E+18,8.27E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,7.64E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,47026468,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,9.78E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,7.02E+17,peterhassett,,someon ruin life poorli advis april fool gag tomorrow someon digit market,-0.2,0.3,-0.8555,3,,
1.25E+18,1.22E+18,noIlsy,,fuckin hell cunt,0,0,-0.8545,3,,
1.25E+18,2297096406,lilbabykeeks8,,tryna sound suicid realli want fuck die,3.70E-17,0.466666667,-0.8542,3,,
1.25E+18,2357174684,lilbabykeeks8,,tryna sound suicid realli want fuck die,3.70E-17,0.466666667,-0.8542,3,,
1.25E+18,250015349,abradacabla,,holi shit much murder complet end exist everi conceiv plane,0.05,0.425,-0.8519,3,,
1.25E+18,834598250,KateVasey,,young realli got skin tonight feel argument boil basic old weak die wet,-0.015,0.365,-0.8519,3,,
1.25E+18,1.15E+18,Mpoomy_Ledwaba,,us emot prison mental prison somehow physic prison know next wil,-0.025,0.248214286,-0.8519,3,,
1.25E+18,3176731870,belindaadjei10,,think fact enemi attack peopl church way attack one outsid,0,0.05,-0.8519,3,,
1.25E+18,551604288,Achatezwilly,,mani die killer remov white hous mani,0.333333333,0.333333333,-0.8481,3,,
1.25E+18,2162876822,almapvazquez,,seonghwa sin let sinner mind go hell,0,0,-0.8481,3,,
1.25E+18,7.33E+17,BadGirlsClb,,bitch problem problem,0,0,-0.8481,3,,
1.25E+18,1360998720,gimli0413,,last aunt die morn coronaviru still die alon bc visitor pare,0,0.066666667,-0.8481,3,,
1.25E+18,7.83E+17,NkirukaNistoran,,insecur blast hit akur destroy church properti damag blast occur earli hour satu,-0.05,0.15,-0.8481,3,,
1.25E+18,3315922143,BadGirlsClb,,bitch problem problem,0,0,-0.8481,3,,
1.25E+18,8.84E+17,dojaetenn,,doyu au april fool prompt doyu pretend theyr date fool instead get shock reaction boy,0,0,-0.8442,3,,
1.25E+18,1.19E+18,ChiefKeef,,lupe fiasco hoe ass nigga wen see smack like da lil bitch,0,0,-0.8442,3,,
1.25E+18,4360308737,CourtRecords_,,maya suspici fortun teller world phoenix suspect serial kill phoenix tak,0,0,-0.8442,3,,
1.25E+18,1.20E+18,Indumakalktchi,,cm must stop appeas rest tn suffer arrog,0,0,-0.8442,3,,
1.25E+18,256421766,K24Tv,,coronaviru manag emot avoid anxieti panic attack,0,0,-0.8442,3,,
1.25E+18,595734891,K24Tv,,coronaviru manag emot avoid anxieti panic attack,0,0,-0.8442,3,,
1.25E+18,1.18E+18,LittleJanhere,,colleagu rape half year sexual harass employ stood tore lif,0.166666667,0.5,-0.8442,3,,
1.25E+18,1899878420,Indumakalktchi,,cm must stop appeas rest tn suffer arrog,0,0,-0.8442,3,,
1.25E+18,9.71E+17,Indumakalktchi,,cm must stop appeas rest tn suffer arrog,0,0,-0.8442,3,,
1.25E+18,9.50E+17,"ofmnewyork, APOSTLESULEMAN",,evid enemi destroy name jesu command eir fire http,-0.2,0,-0.8442,3,,
1.25E+18,223920675,MattxRed,,anim die australian fire season climat chang go get wors unless take meaningf,-0.2,0.3,-0.8442,3,,
1.25E+18,120399553,Indumakalktchi,,cm must stop appeas rest tn suffer arrog,0,0,-0.8442,3,,
1.25E+18,8.38E+17,Indumakalktchi,,cm must stop appeas rest tn suffer arrog,0,0,-0.8442,3,,
1.25E+18,15636342,freddyatton,,two reason trump tri kill us trump amplifi corona viru pandem fail re,0,0,-0.8402,3,,
1.25E+18,830939480,"coolrunning8, maddow, JoyAnnReid",,call like murder potu death call black get lynch accus whole wo,0.2,0.4,-0.8402,3,,
1.25E+18,3050814834,DAundreH,,fuck carolin baskin kill husband,-0.3,0.3,-0.8402,3,,
1.25E+18,189806241,"rebeinstein, ZerlinaMaxwell",,father die brain cancer destitut may speak,0,0,-0.8402,3,,
1.25E+18,8.96E+17,DavisZ021,,engin make head hurt hell even meant first illustr appear loo,0.25,0.333333333,-0.8402,3,,
1.25E+18,203920761,_ShadieThaSlime,,confus woman corner bitch dick,0,0,-0.8402,3,,
1.25E+18,1.16E+18,sloppyheadlover,sloppyheadlover,mission suck stress dick colleg,0,0,-0.8402,3,,
1.25E+18,2562382309,"mikandynothem, realDonaldTrump",,democrat liber media call racist everi singl day racist elli island,-0.071428571,0.214285714,-0.8402,3,,
1.25E+18,8.03E+17,c0lettea,,problem know illicit drug harm children commun problem gettin,0,0,-0.8402,3,,
1.25E+18,8.21E+17,tiny_spice,,carol baskin kill husband joe etic geriatr ass prey meth addict year old doc antl cul,-0.3,0.3,-0.8402,3,,
1.25E+18,4704114021,togeticky,"AnimalCrossing, ACNH, NintendoSwitch",fuck wait kill,-0.3,0.3,-0.8402,3,,
1.25E+18,1.17E+18,proindio,,danger indigen peopl mr bolsonaro contempt well document particularli sever highli inf,0.163333333,0.436666667,-0.8399,3,,
1.25E+18,1.24E+18,oceanicgf,,els would meet abandon graveyard els indulg miseri life feel,0,0,-0.836,3,,
1.25E+18,7.18E+17,MAGAPATRIOT_TGM,,panic young woman prayer famili msm rush judgement swear die covid ye,0.1,0.4,-0.836,3,,
1.25E+18,357624522,daveshumka,,someon prank april fool go ahead kill juri convict,0,0,-0.836,3,,
1.25E+18,182715438,KaurVeera120596,"Pakistan, India, FakeKhalistan",fund gurpatw singh pannun provok hatr harm promot pakistan,0,0,-0.836,3,,
1.25E+18,1.10E+18,KaurVeera120596,"Pakistan, India, FakeKhalistan",fund gurpatw singh pannun provok hatr harm promot pakistan,0,0,-0.836,3,,
1.25E+18,1.24E+18,KaurVeera120596,"Pakistan, India, FakeKhalistan",fund gurpatw singh pannun provok hatr harm promot pakistan,0,0,-0.836,3,,
1.25E+18,1.12E+18,KaurVeera120596,"Pakistan, India, FakeKhalistan",fund gurpatw singh pannun provok hatr harm promot pakistan,0,0,-0.836,3,,
1.25E+18,589666138,conkface,,wan na get polit fuck philip bank bank want empti bank fill street bank run ban,-0.1,0.29,-0.836,3,,
1.25E+18,280381829,Auruminstitute,,aurum deepli sadden death chief scientif offic prof gita ramje world renown tireless,0,0.4,-0.8347,3,,
1.25E+18,9.61E+17,PTI_News,,two covid patient die west bengal death count rise six health offici,0,0,-0.8316,3,,
1.25E+18,7.38E+17,LoockyBlue,,loocki blue realest commit suicid realest kill spotifi appl music,-0.1,0.05,-0.8316,3,,
1.25E+18,1.08E+18,choiisooyyoung,,hell repli tweet wendi voic act troll april fool tweet,0,0,-0.8316,3,,
1.25E+18,8.30E+17,PTI_News,,two covid patient die west bengal death count rise six health offici,0,0,-0.8316,3,,
1.25E+18,158758722,girlsreallyrule,,war sailor need die wrote capt brett crozier command uss theodor roosevelt,0,0,-0.8316,3,,
1.25E+18,1.21E+18,KE_Fridah,,bitch made kenyan look like fool fool day africa kenya trend whyy,0,0,-0.8316,3,,
1.25E+18,9.56E+17,smogelgem,,two men kill rural alberta road hunt feed famili covid layoff outrag c,-0.1,0,-0.8316,3,,
1.25E+18,300829714,sianushka,,sinc piec domest abus lockdown publish yesterday report women die past week thi,-0.125,0.175,-0.8316,3,,
1.25E+18,9.47E+17,sianushka,,sinc piec domest abus lockdown publish yesterday report women die past week thi,-0.125,0.175,-0.8316,3,,
1.25E+18,84400575,sianushka,,sinc piec domest abus lockdown publish yesterday report women die past week thi,-0.125,0.175,-0.8316,3,,
1.25E+18,3303272709,WrestlingSoup,,stab guy time news said stab time count new jack savag quot,0.136363636,0.454545455,-0.8316,3,,
1.25E+18,1.17E+18,sianushka,,sinc piec domest abus lockdown publish yesterday report women die past week thi,-0.125,0.175,-0.8316,3,,
1.25E+18,1249403162,KeeleyFox29,,month old babi boy among latest gun violenc victim philadelphia critic wound back someon,0.15,0.475,-0.8316,3,,
1.25E+18,1.04E+18,LoockyBlue,,loocki blue realest commit suicid realest kill spotifi appl music,-0.1,0.05,-0.8316,3,,
1.25E+18,434187982,sonofpant,"TablighiJamaat, BioTerror, coronavirus",terrorist organis found wage global jihad attack,0,0,-0.8316,3,,
1.25E+18,1925278093,WrestlingSoup,,stab guy time news said stab time count new jack savag quot,0.136363636,0.454545455,-0.8316,3,,
1.25E+18,1.19E+18,KE_Fridah,,bitch made kenyan look like fool fool day africa kenya trend whyy,0,0,-0.8316,3,,
1.25E+18,1.17E+18,ARMYsmagicshopp,,struggl anxieti panic attack mental ill etc strong keep go know,0.166666667,0.466666667,-0.8316,3,,
1.25E+18,24862300,adrienneauthor,,archi fitz leav mia irish estat father betray secret amp lie star,0,0,-0.8316,3,,
1.25E+18,9.48E+17,ARMYsmagicshopp,,struggl anxieti panic attack mental ill etc strong keep go know,0.166666667,0.466666667,-0.8316,3,,
1.25E+18,4558234229,ARMYsmagicshopp,,struggl anxieti panic attack mental ill etc strong keep go know,0.166666667,0.466666667,-0.8316,3,,
1.25E+18,184697504,LoockyBlue,,loocki blue realest commit suicid realest kill spotifi appl music,-0.1,0.05,-0.8316,3,,
1.25E+18,9.80E+17,_dafnyy,,april fool realli today got think time fool around fool let,0.2,0.2,-0.8316,3,,
1.25E+18,294830333,QuickTake,,neg emot make want cri janic intern nurs student worri ov,-0.15,0.2,-0.8271,3,,
1.25E+18,1.17E+18,QuickTake,,neg emot make want cri janic intern nurs student worri ov,-0.15,0.2,-0.8271,3,,
1.25E+18,229859771,QuickTake,,neg emot make want cri janic intern nurs student worri ov,-0.15,0.2,-0.8271,3,,
1.25E+18,54773913,no_silenced,,th circuit court appeal rule texa ban abort crisi call state,0,0,-0.8271,3,,
1.25E+18,581392092,gergerlioglueng,,tragedi purg decre law khk prison stay peopl capac ward h,0,0,-0.8271,3,,
1.25E+18,7.02E+17,QuickTake,,neg emot make want cri janic intern nurs student worri ov,-0.15,0.2,-0.8271,3,,
1.25E+18,459120482,nickreeves9876,,jenni harri talk nonsens covid press confer say germani low death rate,0,0.3,-0.8271,3,,
1.25E+18,1.08E+18,up_weekly,,mayb demonrat head impeach scam call trump racist fo,0,0,-0.8271,3,,
1.25E+18,702728419,nickreeves9876,,jenni harri talk nonsens covid press confer say germani low death rate,0,0.3,-0.8271,3,,
1.25E+18,7.29E+17,QuickTake,,neg emot make want cri janic intern nurs student worri ov,-0.15,0.2,-0.8271,3,,
1.25E+18,9.46E+17,adrielnoel,,isipin mo yun peopl suffer govern mistak parang may mali still enrag thi,0,0,-0.8271,3,,
1.25E+18,8.32E+17,gergerlioglueng,,tragedi purg decre law khk prison stay peopl capac ward h,0,0,-0.8271,3,,
1.25E+18,9.78E+17,up_weekly,,mayb demonrat head impeach scam call trump racist fo,0,0,-0.8271,3,,
1.25E+18,820241528,nickreeves9876,,jenni harri talk nonsens covid press confer say germani low death rate,0,0.3,-0.8271,3,,
1.25E+18,2418316053,nickreeves9876,,jenni harri talk nonsens covid press confer say germani low death rate,0,0.3,-0.8271,3,,
1.25E+18,1.18E+18,up_weekly,,mayb demonrat head impeach scam call trump racist fo,0,0,-0.8271,3,,
1.25E+18,1.08E+18,no_silenced,,th circuit court appeal rule texa ban abort crisi call state,0,0,-0.8271,3,,
1.25E+18,2179859576,Mr_Siddharth,,actual failur govern guy keep justifi everi damn nonsens,-0.316666667,0.3,-0.8271,3,,
1.25E+18,1.08E+18,bellalunawitch_,,cancer panic mode regard connect someon someon feel suggest time apa,0,0,-0.8271,3,,
1.25E+18,8.04E+17,no_silenced,,th circuit court appeal rule texa ban abort crisi call state,0,0,-0.8271,3,,
1.25E+18,2342000839,adrielnoel,,isipin mo yun peopl suffer govern mistak parang may mali still enrag thi,0,0,-0.8271,3,,
1.25E+18,2159217230,VinayaKantRai2,,strang eerienc stop terrorist cross loc talk lock whole countri,0.075,0.275,-0.8271,3,,
1.25E+18,2159217230,VinayaKantRai2,,strang eerienc stop terrorist cross loc talk lock whole countri,0.075,0.275,-0.8271,3,,
1.25E+18,1270537874,"shawnthomas24, 21savage, KylieJenner",,savag damn man inner savag tyga,0,0.166666667,-0.8271,3,,
1.25E+18,9.21E+17,_jazsyb,,lose like lose front tooth bitch never smile,-0.15,0.1,-0.8229,3,,
1.25E+18,1.13E+18,usuck333,,women call men king bitch bitch,0,0,-0.8225,3,,
1.25E+18,2179033405,usuck333,,women call men king bitch bitch,0,0,-0.8225,3,,
1.25E+18,1.20E+18,usuck333,,women call men king bitch bitch,0,0,-0.8225,3,,
1.25E+18,1264237735,usuck333,,women call men king bitch bitch,0,0,-0.8225,3,,
